_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
67d9823a3204867a7890434a,Kit banquetas,moveis,320.83,17.3663582226,2023-01-24,Thiago Silva,BA,5,boleto,1,-13.29,-41.71
67d9823a3204867a7890434b,Panela de pressão,utilidades domesticas,116.63,9.3740129526,2023-01-24,João Souza,BA,3,boleto,1,-13.29,-41.71
67d9823a3204867a7890434c,Cubo mágico 8x8,brinquedos,23.39,7.6250614986,2023-01-24,Larissa Alves,SP,5,cartao_credito,8,-22.19,-48.79
67d9823a3204867a7890434d,Assistente virtual,eletronicos,297.67,13.4344710549,2023-01-24,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
67d9823a3204867a78904353,Poltrona,moveis,347.23,19.0200574171,2021-02-24,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904354,Geladeira,eletrodomesticos,2724.94,142.6792963468,2021-02-24,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904355,Secadora de roupas,eletrodomesticos,1084.66,55.3393209712,2021-02-24,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904356,Violão,instrumentos musicais,338.72,18.3245978057,2021-02-24,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78904357,Poltrona,moveis,286.01,15.916184217,2021-02-24,Rafael Costa,SP,4,cartao_credito,6,-22.19,-48.79
67d9823a3204867a78904358,Secadora de roupas,eletrodomesticos,1794.93,93.1590616923,2021-02-24,Felipe Santos,SP,2,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904359,Cama box,moveis,897.26,45.3608347461,2021-02-24,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
67d9823a3204867a7890435a,Modelagem preditiva,livros,63.99,0.0,2021-02-24,Mariana Ferreira,RS,3,cartao_credito,2,-30.17,-53.5
67d9823a3204867a7890435b,Impressora,eletronicos,421.07,20.0051498178,2021-02-24,Camila Ribeiro,RJ,5,cupom,1,-22.25,-42.66
67d9823a3204867a7890435c,Jogo de copos,utilidades domesticas,28.03,0.0,2021-02-24,Camila Ribeiro,PR,4,cartao_credito,3,-24.89,-51.55
67d9823a3204867a7890435d,Xadrez de madeira,brinquedos,46.99,0.0,2022-02-24,Thiago Silva,SP,5,cartao_credito,10,-22.19,-48.79
67d9823a3204867a7890435e,Celular Plus X42,eletronicos,3139.3,167.441406627,2022-02-24,Lucas Oliveira,RS,5,boleto,1,-30.17,-53.5
67d9823a3204867a7890435f,Guitarra,instrumentos musicais,1123.16,57.3893301477,2022-02-24,Pedro Gomes,SP,5,cartao_credito,3,-22.19,-48.79
67d9823a3204867a78904360,Secadora de roupas,eletrodomesticos,856.93,43.213383575,2022-02-24,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78904361,Ciência de dados com python,livros,68.8,3.952169834,2022-02-24,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78904362,Cadeira de escritório,moveis,437.11,23.5635693089,2022-02-24,Bruno Rodrigues,SP,3,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904363,Guitarra,instrumentos musicais,1191.47,63.9732976024,2022-02-24,Camila Ribeiro,ES,4,cartao_credito,1,-19.19,-40.34
67d9823a3204867a78904364,Jogo de tabuleiro,brinquedos,201.06,10.9946169426,2022-02-24,Thiago Silva,PR,5,cartao_credito,2,-24.89,-51.55
67d9823a3204867a78904365,Bicicleta,esporte e lazer,990.89,54.4147058551,2022-02-24,Camila Ribeiro,DF,4,boleto,1,-15.83,-47.86
67d9823a3204867a78904366,Copo térmico,esporte e lazer,65.51,4.0193149446,2022-02-24,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904367,Celular Plus X42,eletronicos,2927.76,153.4788511824,2023-02-24,Thiago Silva,RS,3,cartao_credito,12,-30.17,-53.5
67d9823a3204867a78904368,TV Led UHD 4K,eletronicos,3402.14,187.3956553761,2023-02-24,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
67d9823a3204867a78904369,Panela de pressão,utilidades domesticas,115.11,7.0691090348,2023-02-24,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a7890436a,Lavadora de roupas,eletrodomesticos,1858.21,96.5285313206,2023-02-24,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
67d9823a3204867a7890436b,Sofá retrátil,moveis,924.24,49.4961254217,2023-02-24,Thiago Silva,SC,4,cartao_credito,10,-27.45,-50.95
67d9823a3204867a7890436c,Geladeira,eletrodomesticos,2916.58,159.7791494618,2023-02-24,Bianca Santos,SC,4,cartao_credito,3,-27.45,-50.95
67d9823a3204867a7890436d,Guitarra,instrumentos musicais,905.39,45.7937327878,2023-02-24,João Souza,AP,4,cartao_credito,4,1.41,-51.77
67d9823a3204867a7890436e,Cama box,moveis,557.24,27.2557926635,2023-02-24,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a7890436f,Boneca bebê,brinquedos,77.1,1.6897821185,2023-02-24,Lucas Oliveira,BA,5,cartao_credito,6,-13.29,-41.71
67d9823a3204867a78904370,Micro-ondas,eletrodomesticos,1093.64,55.8174789558,2023-02-24,Thiago Silva,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904371,Lavadora de roupas,eletrodomesticos,1839.55,98.6375155415,2023-02-24,João Souza,SC,4,boleto,1,-27.45,-50.95
67d9823a3204867a7890437a,Smart TV,eletronicos,2162.84,115.6958278293,2021-03-24,Thiago Silva,SP,2,cartao_credito,2,-22.19,-48.79
67d9823a3204867a7890437b,Cubo mágico 8x8,brinquedos,22.64,0.0,2021-03-24,Isabella Pereira,DF,4,cartao_credito,1,-15.83,-47.86
67d9823a3204867a7890437c,Bola de basquete,esporte e lazer,46.84,0.0,2021-03-24,Pedro Gomes,MS,1,cartao_credito,4,-20.51,-54.54
67d9823a3204867a7890437d,Faqueiro,utilidades domesticas,68.46,1.2297281111,2021-03-24,Beatriz Moraes,PR,5,cartao_credito,6,-24.89,-51.55
67d9823a3204867a7890437e,Bola de basquete,esporte e lazer,76.57,4.3602480553,2021-03-24,Pedro Gomes,MG,5,cartao_credito,6,-18.1,-44.38
67d9823a3204867a7890437f,Kit banquetas,moveis,404.84,21.8396379866,2021-03-24,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904380,Blocos de montar,brinquedos,48.05,2.8472947584,2022-03-24,Pedro Gomes,MA,5,boleto,1,-5.42,-45.44
67d9823a3204867a78904381,Poltrona,moveis,336.7,18.8681099026,2022-03-24,João Souza,PR,5,cartao_credito,10,-24.89,-51.55
67d9823a3204867a78904382,Guitarra,instrumentos musicais,989.11,55.8309481806,2022-03-24,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904383,Modelagem preditiva,livros,72.25,1.4315342092,2022-03-24,Beatriz Moraes,SP,5,cartao_credito,5,-22.19,-48.79
67d9823a3204867a78904384,Headset,eletronicos,63.95,0.0,2022-03-24,Lucas Oliveira,SP,5,cartao_credito,5,-22.19,-48.79
67d9823a3204867a78904385,Cama king,moveis,737.33,36.8450433801,2022-03-24,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
67d9823a3204867a78904386,Copo térmico,esporte e lazer,82.61,5.2871491508,2022-03-24,Beatriz Moraes,SP,5,cartao_credito,10,-22.19,-48.79
67d9823a3204867a78904387,Copo térmico,esporte e lazer,82.88,1.9975497299,2023-03-24,João Souza,MG,5,boleto,1,-18.1,-44.38
67d9823a3204867a78904388,Poltrona,moveis,267.4,14.769350078,2023-03-24,Lucas Oliveira,RN,5,cartao_credito,4,-5.81,-36.59
67d9823a3204867a78904389,Corda de pular,esporte e lazer,21.91,0.0,2023-03-24,Mariana Ferreira,PR,5,cartao_credito,1,-24.89,-51.55
67d9823a3204867a7890438a,TV Led UHD 4K,eletronicos,3676.86,196.0648594295,2023-03-24,Isabella Pereira,MG,5,cartao_credito,1,-18.1,-44.38
67d9823a3204867a7890438b,Faqueiro,utilidades domesticas,50.68,10.2541378199,2023-03-24,Felipe Santos,CE,1,cartao_credito,4,-5.2,-39.53
67d9823a3204867a7890438c,Kit banquetas,moveis,374.09,17.5036061526,2023-03-24,Larissa Alves,MG,4,cartao_debito,1,-18.1,-44.38
67d9823a3204867a7890438d,Geladeira,eletrodomesticos,2550.58,136.0938377344,2023-03-24,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
67d9823a3204867a7890438e,Kit banquetas,moveis,394.76,28.8178335114,2023-03-24,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890438f,Headset,eletronicos,198.89,10.8734200673,2023-03-24,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
67d9823a3204867a78904390,Kit banquetas,moveis,303.71,17.0600589927,2023-03-24,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904391,Fone de ouvido,eletronicos,120.97,4.0257276398,2023-03-24,Camila Ribeiro,RS,4,cartao_credito,1,-30.17,-53.5
67d9823a3204867a78904392,Faqueiro,utilidades domesticas,50.45,0.0,2023-03-24,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
67d9823a3204867a78904398,Corda de pular,esporte e lazer,30.56,0.0,2021-04-24,Rafael Costa,RJ,5,boleto,1,-22.25,-42.66
67d9823a3204867a78904399,Dashboards com Power BI,livros,39.05,2.3624209306,2021-04-24,Isabella Pereira,RJ,4,cartao_credito,6,-22.25,-42.66
67d9823a3204867a7890439a,TV Led UHD 4K,eletronicos,2243.57,120.8624682823,2021-04-24,Pedro Gomes,RS,4,cupom,1,-30.17,-53.5
67d9823a3204867a7890439b,Fone de ouvido,eletronicos,115.53,3.7360640055,2021-04-24,João Souza,PR,1,cartao_credito,8,-24.89,-51.55
67d9823a3204867a7890439c,Iniciando em programação,livros,72.84,1.4629499343,2021-04-24,Bianca Santos,SP,3,cartao_credito,2,-22.19,-48.79
67d9823a3204867a7890439d,Panela de pressão,utilidades domesticas,114.63,3.6881417131,2021-04-24,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890439e,Bola de basquete,esporte e lazer,90.53,5.3515546743,2021-04-24,Juliana Costa,DF,5,cartao_credito,1,-15.83,-47.86
67d9823a3204867a7890439f,Headset,eletronicos,136.71,4.8638352875,2021-04-24,João Souza,PR,5,cartao_credito,1,-24.89,-51.55
67d9823a3204867a789043a0,Smart TV,eletronicos,2213.02,121.0004736652,2022-04-24,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
67d9823a3204867a789043a1,Impressora,eletronicos,446.76,24.3148909551,2022-04-24,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
67d9823a3204867a789043a2,Blocos de montar,brinquedos,33.94,0.0,2022-04-24,Rafael Costa,BA,3,cartao_credito,6,-13.29,-41.71
67d9823a3204867a789043a3,Headset,eletronicos,227.52,9.6991945944,2022-04-24,Beatriz Moraes,SC,4,cartao_credito,3,-27.45,-50.95
67d9823a3204867a789043a4,Poltrona,moveis,388.36,21.6188494885,2022-04-24,Mariana Ferreira,PR,3,boleto,1,-24.89,-51.55
67d9823a3204867a789043a5,Cubo mágico 8x8,brinquedos,14.94,1.321775044,2022-04-24,Isabella Pereira,SP,4,cartao_credito,5,-22.19,-48.79
67d9823a3204867a789043a6,Jogo de copos,utilidades domesticas,43.24,2.5911767288,2022-04-24,Thiago Silva,RS,4,cartao_credito,2,-30.17,-53.5
67d9823a3204867a789043a7,Guarda roupas,moveis,684.74,34.044784092,2022-04-24,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
67d9823a3204867a789043a8,Headset,eletronicos,179.73,9.8588586118,2022-04-24,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043a9,Carrinho controle remoto,brinquedos,83.74,4.742028985,2022-04-24,Isabella Pereira,MS,5,cartao_credito,8,-20.51,-54.54
67d9823a3204867a789043b2,Modelagem preditiva,livros,84.26,5.0128565014,2021-05-24,João Souza,RN,4,cartao_credito,2,-5.81,-36.59
67d9823a3204867a789043b3,Mesa de centro,moveis,275.14,14.93915408,2021-05-24,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
67d9823a3204867a789043b4,Bola de vôlei,esporte e lazer,74.07,4.2327814797,2021-05-24,Camila Ribeiro,RJ,5,cartao_credito,4,-22.25,-42.66
67d9823a3204867a789043b5,Corda de pular,esporte e lazer,31.63,0.0,2021-05-24,Rafael Costa,MG,5,boleto,1,-18.1,-44.38
67d9823a3204867a789043b6,Violão,instrumentos musicais,264.99,21.1962233741,2021-05-24,Mariana Ferreira,PR,5,boleto,1,-24.89,-51.55
67d9823a3204867a789043b7,Modelagem preditiva,livros,93.95,2.5869939269,2021-05-24,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789043b8,Pandeiro,instrumentos musicais,101.96,3.0135023295,2021-05-24,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
67d9823a3204867a789043b9,Cama king,moveis,1019.79,51.8851886264,2021-05-24,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
67d9823a3204867a789043ba,Faqueiro,utilidades domesticas,40.6,0.0,2021-05-24,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
67d9823a3204867a789043bb,Bola de basquete,esporte e lazer,66.45,1.122701658,2021-05-24,Pedro Gomes,BA,5,cartao_credito,2,-13.29,-41.71
67d9823a3204867a789043bc,Mesa de centro,moveis,196.56,16.7081640548,2022-05-24,Pedro Gomes,MG,1,cartao_credito,8,-18.1,-44.38
67d9823a3204867a789043bd,Micro-ondas,eletrodomesticos,428.17,24.1978797383,2022-05-24,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
67d9823a3204867a789043be,Guarda roupas,moveis,694.6,38.3844757093,2022-05-24,Mariana Ferreira,RS,5,cartao_credito,3,-30.17,-53.5
67d9823a3204867a789043bf,Celular ABXY,eletronicos,1615.88,86.5718533058,2022-05-24,Juliana Costa,RJ,4,boleto,1,-22.25,-42.66
67d9823a3204867a789043c0,Dinossauro Rex,brinquedos,23.43,1.7786815382,2022-05-24,Larissa Alves,DF,5,cartao_credito,1,-15.83,-47.86
67d9823a3204867a789043c1,Corda de pular,esporte e lazer,23.94,0.0,2022-05-24,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
67d9823a3204867a789043c2,Modelagem preditiva,livros,84.56,12.5802135027,2022-05-24,Mariana Ferreira,RJ,5,cartao_credito,10,-22.25,-42.66
67d9823a3204867a789043cc,Guitarra,instrumentos musicais,952.68,51.0104698627,2021-06-24,Larissa Alves,SP,3,cartao_credito,4,-22.19,-48.79
67d9823a3204867a789043cd,Dinossauro Rex,brinquedos,19.31,1.5593039329,2021-06-24,Bruno Rodrigues,PR,5,cartao_credito,1,-24.89,-51.55
67d9823a3204867a789043ce,Copo térmico,esporte e lazer,46.16,0.0,2021-06-24,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789043cf,Carrinho controle remoto,brinquedos,109.63,6.1262445009,2021-06-24,Camila Ribeiro,MG,4,cartao_credito,2,-18.1,-44.38
67d9823a3204867a789043d0,Modelagem preditiva,livros,83.66,2.0390823833,2021-06-24,Rafael Costa,MG,1,boleto,1,-18.1,-44.38
67d9823a3204867a789043d1,Guarda roupas,moveis,636.01,34.1543959374,2021-06-24,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043d2,Bola de basquete,esporte e lazer,30.34,1.8986396338,2021-06-24,Isabella Pereira,SP,4,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789043d3,Bola de basquete,esporte e lazer,61.84,0.0,2022-06-24,Mariana Ferreira,RJ,4,cartao_credito,8,-22.25,-42.66
67d9823a3204867a789043d4,Ciência de dados com python,livros,66.7,1.1360134059,2022-06-24,Isabella Pereira,RJ,1,cartao_credito,2,-22.25,-42.66
67d9823a3204867a789043d5,Modelagem preditiva,livros,102.08,6.3238680771,2022-06-24,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043d6,Fone de ouvido,eletronicos,81.2,1.908094784,2022-06-24,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
67d9823a3204867a789043d7,Violão,instrumentos musicais,583.66,35.5581778269,2022-06-24,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043d8,Carrinho controle remoto,brinquedos,95.31,2.6594098354,2022-06-24,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
67d9823a3204867a789043e0,Guitarra,instrumentos musicais,943.39,50.5158053108,2021-07-24,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043e1,Violão,instrumentos musicais,383.53,21.3102338619,2021-07-24,Beatriz Moraes,SP,1,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789043e2,Ciência de dados com python,livros,72.22,1.4299367995,2021-07-24,Mariana Ferreira,MG,5,cartao_credito,2,-18.1,-44.38
67d9823a3204867a789043e3,Headset,eletronicos,182.8,10.0166759725,2021-07-24,Bianca Santos,BA,5,cartao_credito,3,-13.29,-41.71
67d9823a3204867a789043e4,Cama box,moveis,963.42,48.8836557101,2021-07-24,Pedro Gomes,SP,2,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043e5,Panela de pressão,utilidades domesticas,105.39,6.1428049695,2021-07-24,Isabella Pereira,RJ,5,cartao_credito,4,-22.25,-42.66
67d9823a3204867a789043e6,Assistente virtual,eletronicos,194.96,16.6229688682,2021-07-24,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a789043e7,Jogo de panelas,utilidades domesticas,287.83,12.9105206576,2022-07-24,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
67d9823a3204867a789043e8,TV Led UHD 4K,eletronicos,3353.9,179.11618964,2022-07-24,Thiago Silva,MG,3,cartao_credito,2,-18.1,-44.38
67d9823a3204867a789043e9,Bateria,instrumentos musicais,903.48,45.6920310338,2022-07-24,Larissa Alves,SP,5,cartao_credito,6,-22.19,-48.79
67d9823a3204867a789043ea,Kit banquetas,moveis,325.61,14.9221920001,2022-07-24,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043eb,Guarda roupas,moveis,645.96,35.0824388421,2022-07-24,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
67d9823a3204867a789043ec,Cadeira de escritório,moveis,602.47,33.0195628592,2022-07-24,Camila Ribeiro,MG,3,cartao_credito,4,-18.1,-44.38
67d9823a3204867a789043ed,Celular ABXY,eletronicos,1565.97,80.9676304965,2022-07-24,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a789043f2,Fone de ouvido,eletronicos,190.71,10.4378596761,2021-08-24,Isabella Pereira,SP,4,cartao_credito,6,-22.19,-48.79
67d9823a3204867a789043f3,Iniciando em programação,livros,43.28,0.0,2021-08-24,Pedro Gomes,MG,1,cartao_credito,2,-18.1,-44.38
67d9823a3204867a789043f4,Headset,eletronicos,299.73,13.5441598575,2021-08-24,Beatriz Moraes,MG,2,boleto,1,-18.1,-44.38
67d9823a3204867a789043f5,Cômoda,moveis,365.72,20.0045942917,2021-08-24,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
67d9823a3204867a789043f6,Jogo de copos,utilidades domesticas,37.04,2.2553944774,2021-08-24,Isabella Pereira,RJ,1,cartao_credito,2,-22.25,-42.66
67d9823a3204867a789043f7,Micro-ondas,eletrodomesticos,721.93,36.0250397095,2021-08-24,Lucas Oliveira,PR,5,cartao_credito,3,-24.89,-51.55
67d9823a3204867a789043f8,Geladeira,eletrodomesticos,2674.02,139.9679595347,2021-08-24,Bruno Rodrigues,PR,5,cartao_credito,4,-24.89,-51.55
67d9823a3204867a789043f9,Jogo de panelas,utilidades domesticas,122.9,7.0751597923,2022-08-24,Thiago Silva,RJ,2,cartao_credito,1,-22.25,-42.66
67d9823a3204867a789043fa,Jogo de panelas,utilidades domesticas,108.49,3.3612051847,2022-08-24,Larissa Alves,RJ,4,cartao_credito,5,-22.25,-42.66
67d9823a3204867a789043fb,Kit banquetas,moveis,376.83,20.5961683684,2022-08-24,Rafael Costa,BA,5,boleto,1,-13.29,-41.71
67d9823a3204867a789043fc,Bateria,instrumentos musicais,1471.98,75.9629457563,2022-08-24,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789043fd,Guarda roupas,moveis,612.96,33.169380494,2022-08-24,Juliana Costa,RS,3,boleto,1,-30.17,-53.5
67d9823a3204867a789043fe,Lavadora de roupas,eletrodomesticos,1614.56,86.5015672769,2022-08-24,João Souza,RJ,2,cartao_credito,4,-22.25,-42.66
67d9823a3204867a78904403,Cama box,moveis,714.83,38.9509621778,2021-09-24,Beatriz Moraes,SC,5,cartao_credito,3,-27.45,-50.95
67d9823a3204867a78904404,Tablet ABXY,eletronicos,2008.4,104.5256969884,2021-09-24,Larissa Alves,PR,1,cartao_credito,2,-24.89,-51.55
67d9823a3204867a78904405,Panela de pressão,utilidades domesticas,126.46,7.0223913695,2021-09-24,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904406,Bicicleta,esporte e lazer,600.61,29.565114689,2021-09-24,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78904407,Bateria,instrumentos musicais,1216.14,66.1549117065,2021-09-24,Mariana Ferreira,RJ,5,cartao_credito,5,-22.25,-42.66
67d9823a3204867a78904408,Lavadora de roupas,eletrodomesticos,1955.53,101.7105285427,2021-09-24,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
67d9823a3204867a78904409,Impressora,eletronicos,388.21,18.255453674,2021-09-24,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
67d9823a3204867a7890440a,Kit banquetas,moveis,327.5,15.0228288142,2021-09-24,Lucas Oliveira,AM,3,cartao_credito,5,-3.47,-65.1
67d9823a3204867a7890440b,Smart TV,eletronicos,2412.38,126.0364166535,2022-09-24,Bianca Santos,MT,4,boleto,1,-12.64,-55.42
67d9823a3204867a7890440c,Cubo mágico 8x8,brinquedos,18.1,0.0,2022-09-24,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890440d,Celular ABXY,eletronicos,1473.12,78.9703127855,2022-09-24,Bruno Rodrigues,SP,4,cupom,1,-22.19,-48.79
67d9823a3204867a7890440e,Corda de pular,esporte e lazer,25.58,2.25047322,2022-09-24,Juliana Costa,MG,5,cartao_credito,1,-18.1,-44.38
67d9823a3204867a7890440f,Cama box,moveis,869.96,43.9071918755,2022-09-24,Mariana Ferreira,BA,5,cartao_credito,3,-13.29,-41.71
67d9823a3204867a78904410,Bola de basquete,esporte e lazer,32.69,0.0,2022-09-24,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78904411,Cadeira de escritório,moveis,675.74,44.0587699946,2022-09-24,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904412,Guarda roupas,moveis,659.24,35.6288117295,2022-09-24,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904413,Xadrez de madeira,brinquedos,33.91,0.0,2022-09-24,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78904414,Mesa de jantar,moveis,419.04,22.6013961707,2022-09-24,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
67d9823a3204867a7890441e,Bicicleta,esporte e lazer,323.84,17.7746102837,2021-10-24,Beatriz Moraes,RJ,5,cartao_credito,8,-22.25,-42.66
67d9823a3204867a7890441f,Iniciando em programação,livros,83.25,2.0172511168,2021-10-24,Thiago Silva,PR,5,cartao_credito,2,-24.89,-51.55
67d9823a3204867a78904420,Bola de vôlei,esporte e lazer,74.7,1.5619893386,2021-10-24,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
67d9823a3204867a78904421,Celular Plus X42,eletronicos,2547.63,136.5420483755,2021-10-24,João Souza,PA,1,cartao_credito,2,-3.79,-52.48
67d9823a3204867a78904422,Cômoda,moveis,427.94,20.3709566501,2021-10-24,Lucas Oliveira,SP,2,cartao_credito,10,-22.19,-48.79
67d9823a3204867a78904423,Secadora de roupas,eletrodomesticos,1492.6,80.8755750032,2022-10-24,Mariana Ferreira,PE,1,cartao_credito,5,-8.38,-37.86
67d9823a3204867a78904424,Iniciando em programação,livros,72.08,4.1268199665,2022-10-24,Mariana Ferreira,MG,4,cartao_credito,12,-18.1,-44.38
67d9823a3204867a78904425,Corda de pular,esporte e lazer,25.3,0.0,2022-10-24,Pedro Gomes,SP,3,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904426,Pandeiro,instrumentos musicais,85.05,4.8174334475,2022-10-24,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78904427,Cama box,moveis,891.63,45.0610541834,2022-10-24,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904428,Jogo de copos,utilidades domesticas,51.65,0.0,2022-10-24,Juliana Costa,RJ,5,boleto,1,-22.25,-42.66
67d9823a3204867a78904429,Kit banquetas,moveis,344.91,24.9110450544,2022-10-24,Pedro Gomes,SC,5,cartao_credito,2,-27.45,-50.95
67d9823a3204867a7890442a,Iniciando em programação,livros,60.34,3.4960493816,2022-10-24,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890442b,Bicicleta,esporte e lazer,933.29,50.2211497765,2022-10-24,Isabella Pereira,BA,4,boleto,1,-13.29,-41.71
67d9823a3204867a7890442c,Fone de ouvido,eletronicos,190.03,7.7029648794,2022-10-24,João Souza,SP,2,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78904435,Poltrona,moveis,385.11,20.7890748424,2021-11-24,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
67d9823a3204867a78904436,Boneca bebê,brinquedos,77.37,5.0081349148,2021-11-24,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78904437,Tablet ABXY,eletronicos,2190.51,114.222506628,2021-11-24,Rafael Costa,RJ,4,cartao_credito,1,-22.25,-42.66
67d9823a3204867a78904438,Celular Plus X42,eletronicos,2717.81,151.0948205955,2021-11-24,Juliana Costa,SP,1,boleto,1,-22.19,-48.79
67d9823a3204867a78904439,Cubo mágico 8x8,brinquedos,12.22,0.0,2021-11-24,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890443a,Smartwatch,eletronicos,233.98,10.0431701601,2021-11-24,Thiago Silva,MG,4,cartao_credito,3,-18.1,-44.38
67d9823a3204867a7890443b,Cômoda,moveis,328.3,15.0654264075,2021-11-24,Thiago Silva,RS,5,cartao_credito,4,-30.17,-53.5
67d9823a3204867a7890443c,Ciência de dados com python,livros,91.62,5.1672661823,2021-11-24,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890443d,Smart TV,eletronicos,1975.66,105.7290559423,2022-11-24,Thiago Silva,SP,1,cartao_credito,5,-22.19,-48.79
67d9823a3204867a7890443e,Cadeira de escritório,moveis,491.03,26.4289961923,2022-11-24,João Souza,SC,5,boleto,1,-27.45,-50.95
67d9823a3204867a7890443f,Guitarra,instrumentos musicais,903.31,45.6829790452,2022-11-24,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
